,VPN Usage (hours per week),SIM Card Changes,Trading Accounts,Recharge Frequency,Dependents,Streaming Services,Payment Delay of Streaming Services (per year),Family Defaulters,Smart Cards,Medical Bills,Default in GST filing (per quarter),Antivirus Subscriptions,Shopping Behavior (returns per month),Utility Bills (per month),Registered Vehicles,Registered Vehicles Challan (per year),Certificates,Licenses,Insurances,FDs Dissolved,International Transactions,Public Memberships,Pet Bills (per year),Accounts,UPI Failures
7310,7.8,1.0,3.0,1.0,3.0,2.0,2.0,2.0,2.0,14181.5,0.0,0.0,0.0,25987.0,0.0,1.0,1.0,2.0,3.0,0.0,18.0,0.0,93300.9,2.0,35.0
7311,0.05,2.0,2.0,1.0,1.0,2.0,1.0,3.0,2.0,9466.7,1.0,0.0,0.0,17864.0,0.0,0.0,2.0,1.0,1.0,0.0,11.0,0.0,5196.0,2.0,38.0
7312,11.04,2.0,2.0,2.0,3.0,1.0,2.0,1.0,2.0,19007.8,1.0,1.0,1.0,17468.0,0.0,0.0,1.0,1.0,0.0,0.0,12.0,0.0,48104.0,2.0,27.0
7313,4.05,2.0,2.0,2.0,1.0,2.0,1.8010280132293701,1.0,1.0,5574.4,1.0,1.0,1.0,16218.0,0.0,1.0,1.0,1.0,1.0,1.0,7.0,0.0,12640.8,3.0,6.0
7314,9.9,1.0,2.0,1.0,3.0,3.0,1.0,2.0,4.0,4345.2,0.0,0.0,0.0,4919.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,0.0,27189.9,3.0,22.0
7315,6.56,1.0,1.0,1.0,4.0,4.0,1.0,3.0,4.0,13438.5,1.0,1.0,0.0,11367.0,0.0,0.0,1.0,1.0,1.0,0.0,3.0,0.0,24091.6,2.0,49.0
7316,8.89,1.0,2.0,2.0,3.0,3.0,2.0,3.0,2.0,6123.9,1.0,1.0,0.0,8796.0,0.0,0.0,1.0,0.0,1.0,1.0,31.0,0.0,56484.5,2.0,22.0
7317,12.29,1.0,1.0,1.0,2.0,3.0,3.0,0.0,3.0,9179.3,1.0,1.0,1.0,10148.0,0.0,0.0,0.0,1.0,1.0,0.0,22.0,0.0,87126.8,3.0,25.0
7318,4.24,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,15460.4,1.0,0.0,1.0,8510.0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,2086.2,1.0,10.0
7319,11.13,2.0,2.0,2.0,2.0,2.0,1.0,0.0,2.0,10309.0,0.0,0.0,1.0,7750.0,0.0,1.0,0.0,0.0,2.0,1.0,4.0,0.0,58471.9,7.0,37.0
7320,1.79,0.0,1.0,1.0,1.0,2.0,3.0,3.0,1.0,4187.0,1.0,0.0,1.0,10893.55859375,0.0,0.0,1.0,0.0,2.0,1.0,3.0,0.0,74668.6,1.0,39.0
7321,13.71,1.0,1.0,1.0,2.0,4.0,1.0,2.0,3.0,18298.1,1.0,0.0,0.0,9806.0,0.0,1.0,0.0,1.0,0.0,0.0,20.0,0.0,37136.9,2.0,16.0
7322,4.91,1.0,2.0,2.0,2.0,3.0,2.0,3.0,2.0,10137.2,1.0,1.0,1.0,6730.0,1.0,1.0,0.0,1.0,1.0,1.0,22.0,0.0,120964.4,3.0,38.0
7323,11.35,2.0,1.0,1.0,3.0,1.0,2.0,1.0,3.0,7474.8,1.0,1.0,1.0,5371.0,0.0,1.0,1.0,1.0,1.0,0.0,17.0,0.0,52917.2,2.0,13.0
7324,2.6,1.0,1.0,1.0,6.0,2.0,0.0,3.0,1.0,10413.5,0.0,1.0,0.0,16173.0,0.0,0.0,0.0,1.0,0.0,1.0,6.0,0.0,5169.8,3.0,14.0
7325,6.38,1.0,2.0,2.0,6.0,3.0,2.0,2.0,3.0,504.4,1.0,1.0,0.0,14023.0,0.0,0.0,0.0,2.0,2.0,0.0,13.0,0.0,54587.1,0.0,41.0
7326,9.45,1.0,1.0,0.0,3.0,4.0,2.0,4.0,3.0,17955.0,0.0,1.0,1.0,2586.0,1.0,0.4702930748462677,0.0,2.0,2.0,0.0,25.0,0.0,10367.3,3.0,20.0
7327,9.72,1.0,2.0,1.0,1.0,3.0,2.0,3.0,2.0,9449.9,0.0,1.0,1.0,23515.0,1.0,0.0,1.0,0.0,1.0,0.0,20.0,0.0,61295.1,1.0,3.0
7328,10.16,2.0,0.0,1.0,3.0,4.0,2.0,5.0,1.0,11550.7,1.0,1.0,0.0,9110.0,0.0,0.0,1.0,0.0,0.0,1.0,12.0,0.0,9609.8,0.0,41.0
7329,6.63,2.0,1.0,2.0,1.0,2.0,3.0,1.0,2.0,5205.0,0.0,1.0,1.0,11860.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,0.0,34021.0,5.0,18.0
7330,9.8,1.0,2.0,1.0,2.0,2.0,1.0,4.0,2.0,10557.1,1.0,1.0,1.0,2959.0,1.0,0.0,1.0,1.0,2.0,0.0,2.0,0.0,15204.5,4.0,13.0
7331,7.41,2.0,2.0,1.0,3.0,4.0,3.0,3.0,2.0,5676.0,1.0,1.0,1.0,9296.0,0.0,0.0,1.0,0.0,2.0,2.0,14.0,0.0,82674.3,2.0,43.0
7332,8.76,2.0,2.0,1.0,2.0,2.0,3.0,0.0,3.0,12445.1,0.0,0.0,1.0,12034.0,0.0,0.0,1.0,1.0,3.0,1.0,13.0,0.0,64372.7,1.0,11.0
7333,8.58,1.0,2.0,2.0,4.0,3.0,2.0,3.0,3.0,9577.5,0.0,1.0,0.0,15837.0,0.0,0.0,0.0,1.0,1.0,1.0,7.0,0.0,10354.1,0.0,23.0
7334,4.44,1.0,1.0,2.0,0.0,2.0,3.0,1.0,3.0,4657.4,2.0,1.0,1.0,15180.0,1.0,0.0,1.0,1.0,2.0,1.0,34.0,0.0,23435.9,1.0,14.0
7335,12.15,2.0,2.0,1.0,2.0,2.0,3.0,3.0,2.0,5462.3,1.0,0.0,0.0,12936.0,1.0,0.0,1.0,1.0,3.0,0.0,23.0,0.0,50786.2,4.0,2.0
7336,12.51,3.0,2.0,2.0,3.0,2.0,3.0,4.0,1.0,9054.0,0.0,1.0,0.0,13867.0,0.0,1.0,2.0,1.0,2.0,1.0,19.0,1.0,71101.1,0.0,26.0
7337,4.94,1.0,1.0,0.0,6.0,4.0,2.0,1.0,2.0,8734.8,0.0,1.0,0.0,3875.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,8920.0,1.0,1.0
7338,7.29,2.0,1.0,1.0,3.0,2.0,1.0,1.0,3.0,13323.0,1.0,1.0,1.0,15583.0,1.0,0.0,0.0,2.0,1.0,1.0,14.0,0.0,84554.5,3.0,20.0
7339,7.77,0.0,2.0,2.0,4.0,5.0,1.0,2.0,2.0,16659.4,1.0,0.0,0.0,19709.0,1.0,0.0,0.0,1.0,0.0,0.0,13.0,0.0,7519.2,2.0,5.0
7340,8.6,0.0,0.0,1.0,2.0,4.0,1.0,1.0,4.0,10031.9,1.0,1.0,0.0,17142.0,1.0,1.0,0.0,1.0,1.4054497480392456,0.0,4.0,0.0,21209.4,2.0,23.0
7341,1.2,1.0,1.0,1.0,8.0,2.0,3.0,3.0,3.0,9764.0,1.0,1.0,1.0,4062.0,0.0,0.0,0.0,1.0,1.0,2.0,15.0,0.0,6800.0,0.0,8.0
7342,10.88,1.0,1.0,2.0,4.0,3.0,1.0,1.0,2.0,12023.0,0.0,0.0,1.0,8421.0,1.0,1.0,0.0,0.7435532808303833,2.0,1.0,1.0,0.0,6124.3,1.0,54.0
7343,12.41,1.0,2.0,2.0,3.0,1.0,3.0,3.0,2.0,13757.6,1.0,2.0,0.0,14206.0,0.0,0.0,0.0,1.0,2.0,1.0,35.0,0.0,72334.2,4.0,19.0
7344,7.8769001960754395,1.0,2.0,1.0,3.0,4.0,1.0,3.0,3.0,9808.7,1.0,1.0,1.0,10948.0,1.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,4728.3,3.0,27.0
7345,13.1,0.0,1.0,2.0,5.0,2.0,3.0,2.0,2.0,6991.1,0.0,0.0,0.0,15775.0,0.0,0.0,1.0,0.0,2.0,1.0,18.0,0.0,18207.5,0.0,36.0
7346,12.22,1.0,2.0,2.0,3.0,2.6331279277801514,1.0,2.0,1.0,7190.6,0.0,1.0,1.0,10767.0,0.0,0.0,0.0,1.0,3.0,0.0,4.0,0.0,46807.8,3.0,14.0
7347,8.53,2.0,1.0,1.0,4.0,4.0,0.0,3.0,3.0,11711.8,1.0,2.0,1.0,10250.0,0.0,0.0,0.0,2.0,2.0,0.0,5.0,0.0,16678.2,0.0,8.0
7348,5.8,1.0,1.0,1.0,2.0,1.0,1.0,0.0,3.0,8255.0,1.0,1.0,0.0,5446.0,0.0,1.0,1.0,0.0,0.0,1.0,7.0,0.0,33675.0,1.0,23.0
7349,4.99,1.0,0.0,1.0,2.0,4.0,3.0,2.0,0.0,12290.7,1.0,1.0,0.7013955116271973,8244.0,1.0,0.0,0.0,0.0,1.0,1.0,13.0,1.0,6607.5,3.0,20.0
7350,8.01,2.0,0.0,1.0,6.0,2.0,1.0,2.188429355621338,3.0,10079.9,0.0,1.0,0.0,5848.0,0.0,0.0,0.0,1.0,1.0,1.0,4.0,0.0,3141.8,5.0,21.0
7351,8.18,2.0,1.528113842010498,1.0,4.0,3.0,1.0,3.0,4.0,15459.3,1.0,1.0,1.0,16710.0,1.0,0.0,2.0,0.0,2.0,1.0,18.0,0.0,24836.4,1.0,44.0
7352,9.65,1.0,1.0,2.0,3.0,4.0,5.0,0.0,3.0,8516.2,1.0,1.0,1.0,6277.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,19957.6,2.0,60.0
7353,11.46,0.0,2.0,1.0,4.0,1.0,2.0,2.0,4.0,4519.5,1.0,1.0,1.0,22272.0,1.0,1.0,1.0,1.0,0.0,0.0,4.0,0.0,36635.0,2.0,8.0
7354,14.09,2.0,2.0,1.3355321884155273,1.0,3.0,0.0,1.0,3.0,9488.6,2.0,0.0,2.0,7175.0,1.0,0.0,0.0,1.0,1.0,1.0,12.0,0.0,30536.0,1.0,33.0
7355,11.38,1.0,2.0,1.0,2.0,2.0,0.0,3.0,1.0,2235.2,1.0,1.0,1.0,3627.0,1.0,0.0,1.0,0.0,1.0,1.0,11.0,0.0,4723.7,2.0,3.0
7356,13.39,1.0,3.0,2.0,2.0,1.0,1.0,2.0,3.0,8332.2,1.0,1.0,0.0,13072.0,1.0,0.0,0.0,1.0,2.0,0.0,22.0,0.0,52392.2,4.0,14.0
7357,8.11,2.0,1.0,2.0,4.0,2.0,3.0,2.6476125717163086,3.0,16064.3,0.6918320059776306,0.0,1.0,2963.0,1.0,1.0,0.0,1.0,1.0,1.0,4.0,0.0,16937.0,2.0,23.0
7358,1.81,2.0,0.0,2.0,2.0,1.0,1.0,1.0,3.0,15814.5,1.0,1.0,1.0,5136.0,1.0,1.0,0.0,1.0,1.0,0.0,2.0,0.0,50438.9,1.0,11.0
7359,2.2,2.0,1.0,1.0,2.0,2.0,0.0,1.0,3.0,13404.9,0.0,1.0,1.0,11898.0,0.0,1.0,1.0,1.0,0.0,1.0,4.0,0.0,1447.9,2.0,8.0
7360,5.73,0.0,3.0,2.0,1.0,0.0,1.0,3.0,2.0,4784.9,0.0,1.0,0.0,9124.0,0.0,0.0,0.0,0.0,3.0,1.0,19.0,0.0,51141.0,2.0,37.0
7361,9.25,2.0,1.0,1.0,3.0,4.0,0.0,1.0,3.0,1802.8,0.0,1.0,2.0,14558.0,0.0,0.0,1.0,1.0,1.0,1.0,4.0,0.0,67117.3,4.0,20.0
7362,6.46,2.0,1.0,2.0,2.0,3.0,2.0,2.0,2.0,5288.5,0.0,1.0,1.0,14614.0,0.0,0.0,0.0,1.0,1.0,1.0,4.0,0.0,67865.5,2.0,67.0
7363,4.42,1.0,1.0,2.0,1.0,4.0,1.0,3.0,2.0,13495.7,0.0,0.0,2.0,13495.0,1.0,1.0,1.0,1.0,3.0,0.0,30.0,0.0,56080.2,3.0,18.0
7364,12.21,1.0,2.0,2.0,4.0,2.7266674041748047,1.0,1.0,2.0,19527.6,0.0,0.0,1.0,5999.0,0.0,0.0,1.0,1.0,2.0,0.0,12.0,0.0,50652.4,2.0,5.0
7365,16.72,1.0,1.0,1.0,3.0,4.0,2.0,1.0,3.0,12339.9,1.0,0.0,1.0,14799.0,0.0,0.0,1.0,1.0,0.0,0.0,11.0,0.0,73723.2,0.0,26.0
7366,0.95,1.0,3.0,1.0,5.0,3.0,3.0,2.0,4.0,14989.6,1.0,1.0,1.0,9007.0,0.0,1.0,1.0,0.0,3.0,0.0,3.0,0.0,56616.1,5.0,38.0
7367,3.1,3.0,2.0,2.0,2.0,0.0,1.0,2.0,1.0,9753.6,0.0,1.0,0.796082615852356,5956.0,0.0,1.0,0.0,0.0,1.0,0.0,4.0,0.0,4577.7,2.0,64.0
7368,8.11,2.0,2.0,2.0,3.0,3.0,0.0,1.0,3.0,15315.7,0.0,0.0,1.0,19688.0,0.0,0.0,1.0,1.0,3.0,1.0,15.0,0.0,49255.7,5.0,20.0
7369,6.49,1.0,1.0,1.0,2.0,2.0,0.0,3.0,4.0,7250.0,2.0,1.0,1.0,4831.0,0.0,0.0,0.0,1.0,1.0,1.0,29.0,0.0,49440.9,0.0,4.0
7370,11.19,2.0,2.0,1.0,3.0,4.0,0.0,3.0,2.0,4055.0,2.0,1.0,0.0,3347.0,1.0,0.0,0.0,2.0,4.0,1.0,11.0,0.0,16473.2,4.0,31.0
7371,9.67,1.0,1.0,1.4282923936843872,2.0,4.0,3.0,3.0,3.0,11427.3,0.0,1.0,1.0,8713.0,2.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,13928.5,6.0,18.0
7372,2.63,0.0,2.0,0.0,2.6660475730895996,3.0,1.0,2.0,3.0,4441.7,0.0,0.0,0.0,6631.0,0.0,0.0,1.0,0.0,0.0,1.0,6.0,0.0,9380.0,3.0,29.0
7373,8.56,1.0,2.0,3.0,1.0,2.0,2.0,4.0,2.0,15731.2,1.0,1.0,0.0,11596.0,1.0,0.0,0.0,0.0,1.0,1.0,12.0,0.0,23640.7,3.0,43.0
7374,6.48,3.0,2.0,1.0,2.0,4.0,2.0,1.0,2.0,7563.8,1.0,1.0,1.0,17452.0,0.0,0.0,1.0,1.0,1.0,1.0,21.0,0.0,10772.5,2.0,38.0
7375,15.3,2.0,1.0,2.0,1.0,1.0,3.0,2.0,1.0,5024.6,0.0,1.0,0.0,8543.0,1.0,0.0,1.0,0.0,3.0,0.0,15.0,0.0,30577.0,2.0,35.0
7376,7.87,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,11679.0,1.0,1.0,1.0,16313.0,1.0,1.0,1.0,0.0,1.0,1.0,16.0,0.0,24392.3,1.0,12.0
7377,13.88,0.0,2.0,2.0,1.0,3.0,1.0,3.0,1.0,7424.7,1.0,0.0,2.0,9703.0,0.0,1.0,0.0,1.0,2.0,2.0,11.0,0.0,54421.5,2.0,15.0
7378,1.51,1.0,2.0,3.0,3.0,3.0,3.0,4.0,2.6174581050872803,1463.2,0.0,1.0,1.0,11896.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,14153.0,3.0,4.0
7379,3.37,0.0,2.0,2.0,2.0,4.0,2.0,1.0,2.0,3046.2,1.0,1.0,1.0,6927.0,0.0,0.0,0.0,1.0,1.0,1.0,15.0,0.0,52353.6,3.0,27.0
7380,6.99,2.0,1.0,1.0,0.0,2.0,1.0,2.0,2.0,7230.4,1.0,1.0,0.0,16196.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,61184.1,0.0,44.0
7381,12.9,1.0,2.0,2.0,1.0,1.0,2.0,2.0,3.0,21040.4,0.0,0.0,1.0,13908.0,0.0,0.0,1.0,1.0,1.0,1.0,4.0,0.0,17916.2,3.0,48.0
7382,8.55,1.0,2.0,2.0,1.0,3.0,3.0,1.0,2.0,10218.3,1.0,1.0,1.0,12734.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,29148.4,3.0,28.0
7383,11.79,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,5176.0,1.0,0.0,1.0,15547.0,0.0,0.0,1.0,1.0,2.0,0.0,3.0,0.0,30749.8,4.0,36.0
7384,5.9,2.0,1.0,1.0,3.0,2.0,1.0,2.0,3.0,15830.5,0.0,1.0,0.0,11386.0,0.0,1.0,0.0,1.0,1.0,0.0,13.0,0.0,11170.6,3.0,36.0
7385,3.53,1.0,2.0,1.0,4.0,3.0,2.0,4.0,3.0,14433.0,0.0,1.0,1.0,8617.0,0.0,1.0,0.0,0.0,2.0,0.0,15.0,0.0,47071.2,2.0,63.0
7386,5.47,2.0,0.0,1.0,4.0,4.0,0.0,1.0,1.0,5584.8,0.0,1.0,1.0,9278.0,1.0,1.0,1.0,2.0,2.0,0.0,3.0,0.0,52881.9,3.0,30.0
7387,9.58,1.0,1.0,1.0,1.0,3.0,3.0,4.0,4.0,7227.4,1.0,1.0,0.0,5423.0,0.0,0.0,1.0,1.0,3.0,1.0,13.0,0.0,76200.9,3.0,50.0
7388,12.59,1.0,1.0,2.0,3.0,1.0,3.0,1.0,3.0,11742.6,1.0,1.0,1.0,17565.0,0.0,1.0,0.0,1.0,2.0,0.0,10.0,0.0,39644.4,1.0,13.0
7389,7.67,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,20331.1,0.0,0.0,1.0,17247.0,1.0,0.0,1.0,0.0,2.0,0.0,8.0,0.0,32133.9,2.0,32.0
7390,4.8,1.0,1.0,2.0,5.0,1.0,1.0,2.0,1.0,3830.5,1.0,0.0,1.0,16726.0,1.0,0.0,1.0,1.0,2.0,0.0,11.0,0.0,102464.6,2.0,40.0
7391,9.5,1.0,1.0,1.0,2.0,0.0,1.0,3.0,2.0,9370.5,0.0,1.0,1.0,11626.0,0.0,1.0,2.0,0.0,2.0,1.0,1.0,0.0,7439.0,2.0,34.0
7392,4.85,1.0,2.0,2.0,0.0,5.0,3.0,2.0,3.0,4637.2,0.0,2.0,1.0,12801.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,11985.8,5.0,17.0
7393,8.81,2.0,1.0,1.0,1.0,1.0,4.0,2.0,2.0,10063.1,0.0,1.0,0.0,20860.0,1.0,1.0,0.0,1.0,1.0,0.0,8.0,0.0,50184.1,2.0,19.0
7394,3.35,1.0,3.0,0.0,4.0,3.0,0.0,0.0,1.0,8701.3,1.0,1.0,1.0,19077.0,0.0,0.0,0.0,1.0,0.0,1.0,9.0,0.0,4192.3,4.0,31.0
7395,11.59,1.0,1.0,2.0,2.0,2.0,0.0,3.0,2.0,15460.2,1.0,0.0,1.0,16662.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,0.0,12835.1,1.0,44.0
7396,11.51,2.0,1.0,2.0,0.0,3.0,2.0,2.0,2.0,13495.0,1.0,1.0,1.0,11356.0,0.0,1.0,0.0,1.0,2.0,0.0,2.0,0.0,65566.1,3.0,7.0
7397,8.52,1.0,2.0,2.0,3.0,2.0,1.0,3.0,1.0,5610.5,1.0,0.0,1.0,6945.0,1.0,0.0,1.0,0.0,3.0,1.0,7.0,0.0,81726.1,4.0,12.0
7398,1.78,1.0,2.0,1.0,6.0,2.0,3.0,3.0,2.0,3394.0,1.0,1.0,0.0,9742.0,1.0,0.0,1.0,1.0,1.0,0.0,8.0,0.0,69820.4,2.0,27.0
7399,5.86,1.0,1.0,1.0,0.0,4.0,4.0,3.0,3.0,10787.2,1.0,1.0,2.0,10822.0,0.0,0.0,1.0,0.0,1.0,0.0,18.0,0.0,3176.2,2.0,18.0
7400,3.99,0.0,1.0,1.0,3.0,3.0,0.0,3.0,1.0,5299.5,1.0,1.0,1.0,4558.0,0.0,0.0,1.0,1.0,2.0,1.0,3.0,0.0,6488.2,4.0,15.0
7401,8.34,1.0,0.0,2.0,3.0,3.0,0.0,4.0,2.0,12120.6,1.0,1.0,0.0,10708.0,1.0,0.0,1.0,2.0,2.0,0.0,13.0,0.0,7077.1,3.0,53.0
7402,3.34,0.0,1.0,2.0,0.0,2.0,1.0,1.0,3.0,5993.3,1.0,0.0,1.0,13623.0,1.0,0.0,1.0,1.0,2.0,1.0,10.0,0.0,71199.3,2.0,37.0
7403,12.56,2.0,0.0,2.0,3.0,3.0,1.0,2.0,3.0,8977.2,1.0,0.0,0.0,3196.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,25347.8,6.0,10.0
7404,12.21,1.0,0.0,1.0,1.0,3.0,1.0,2.0,3.0,15422.3,1.0,1.0,0.0,11835.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,29152.0,2.0,16.0
7405,4.27,1.0,1.0,2.0,4.0,2.0,1.0,3.0,3.0,4493.6,0.0,1.0,0.0,7106.0,0.0,0.0,0.0,1.0,0.0,1.0,10.0,0.0,8083.2,2.3044204711914062,32.0
7406,10.12,2.0,2.0,1.0,2.0,4.0,0.0,4.0,0.0,4646.1,1.0,1.0,0.0,17168.0,0.0,0.0,0.0,1.0,2.0,1.0,2.0,0.0,30746.9,2.0,13.0
7407,10.14,3.0,2.0,2.0,1.0,2.0,3.0,2.0,2.0,17424.6,0.0,2.0,1.0,10285.0,0.0,0.0,1.0,0.0,2.0,1.0,14.0,0.0,22164.5,2.0,20.0
7408,7.09,2.0,2.0,2.0,2.0,1.0,0.0,3.0,3.0,4331.1,1.0,2.0,1.0,5778.0,1.0,1.0,1.0,0.0,3.0,1.0,17.0,0.0,53604.8,5.0,37.0
7409,4.22,0.0,2.0,2.0,4.0,2.0,0.0,3.0,1.0,13573.5,1.0,1.0,1.0,11914.0,1.0,0.0,1.0,0.0,1.0,1.0,15.0,0.0,29149.4,2.0,32.0
7410,3.89,1.0,2.0,2.0,1.0,3.0,1.0,1.0,1.0,13657.6,1.0,1.0,0.0,7019.0,1.0,1.0,1.0,0.0,1.0,0.0,30.0,0.0,37808.3,3.0,29.0
7411,10.64,0.0,2.0,1.0,3.0,1.0,1.0,3.0,0.0,10942.2,0.0,1.0,1.0,24349.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,0.0,6477.3,4.0,42.0
7412,5.15,0.0,2.0,0.0,3.0,3.0,1.0,3.0,3.0,4306.3,1.0,0.0,1.0,9751.0,0.43967947363853455,0.0,1.0,0.0,2.0,0.0,19.0,0.0,31107.7,1.0,43.0
7413,9.14,0.0,2.0,3.0,2.0,2.0,1.0,3.0,2.0,8158.1,1.0,1.0,0.0,19802.0,1.0,0.0,1.0,1.0,0.0,0.0,18.0,0.0,40365.4,2.0,24.0
7414,12.49,1.0,2.0,1.0,3.0,1.0,0.0,0.0,1.0,11848.4,0.0,1.0,0.0,9433.0,0.0,1.0,0.0,0.0,1.0,0.0,4.0,0.0,55205.6,1.0,21.0
7415,9.04,1.0,0.0,1.0,5.0,2.0,1.0,1.0,4.0,19626.4,0.0,1.0,1.0,5175.0,0.0,1.0,1.0,0.5630245804786682,0.0,1.0,1.0,0.0,53080.9,1.0,42.0
7416,15.81,1.0,0.0,2.0,3.0,3.0,2.1509222984313965,4.0,4.0,1327.9,1.0,0.0,0.0,17702.0,1.0,1.0,1.0,1.0,0.0,1.0,14.0,0.0,73254.8,3.0,33.0
7417,9.58,2.0,1.0,1.0,1.0,3.0,3.0,2.0,4.0,7738.8,0.0,0.0,0.0,8268.0,0.0,0.0,0.0,1.0,1.0,0.0,10.9263277053833,0.0,35781.7,1.0,23.0
7418,6.24,2.0,2.0,1.0,3.0,2.0,2.0,5.0,3.0,3935.3,1.0,2.0,1.0,9881.0,1.0,0.0,2.0,1.0,0.0,0.0,14.0,0.0,78328.0,2.0,14.0
7419,12.25,1.0,1.0,1.0,6.0,2.0,1.0,3.0,3.0,5141.3,2.0,1.0,2.0,12438.0,0.0,0.0,0.0,1.0,1.0,1.0,5.0,0.0,29794.3,3.0,20.0
7420,6.2,2.0,1.0,1.0,4.0,4.0,2.0,1.0,1.0,13528.2,1.0,1.0,1.0,4950.0,0.0,1.0,1.0,1.0,1.0,0.687624454498291,0.0,0.0,42394.6,1.0,23.0
7421,7.715047359466553,1.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,12619.1,1.0,1.0,1.0,7922.0,0.0,2.0,0.0,1.0,2.0,1.0,27.0,0.0,46391.1,4.0,28.0
7422,7.9,1.0,2.0,2.0,2.0,3.0,2.0,3.0,2.0,16503.0,1.0,2.0,1.0,18631.0,0.0,0.0,1.0,1.0,0.0,1.0,15.0,0.0,27797.6,2.0,21.0
7423,14.75,2.0,2.0,2.0,1.0,1.0,1.550368070602417,2.0,4.0,10866.3,1.0,1.0,0.0,7187.0,0.0,1.0,1.0,0.0,1.0,0.0,17.0,0.0,88461.7,1.0,31.0
7424,4.66,1.0,0.0,2.0,2.0,2.0,1.0,0.0,4.0,3898.6,1.0,2.0,1.0,3507.0,1.0,0.0,1.0,1.0,1.1502370834350586,0.0,1.0,0.0,28006.9,4.0,36.0
7425,0.69,1.0,1.0,0.0,2.0,2.0,1.0,1.0,1.0,8897.4,0.0,0.0,1.0,12529.0,0.0,1.0,1.0,0.0,0.0,0.0,15.0,0.0,8690.7,3.0,35.0
7426,4.84,0.0,1.0,1.0,3.0,3.0,0.0,1.0,2.0,4143.6,1.0,1.0,1.0,14071.0,1.0,0.0,1.0,0.0,0.0,1.0,25.0,0.0,27095.1,3.0,24.260465621948242
7427,3.28,1.0,1.0,2.0,1.0,3.0,1.0,5.0,2.0,12102.9,1.0,2.0,2.0,12509.0,0.0,0.0,1.0,1.0,1.0,1.0,21.0,0.0,921.7,0.0,28.0
7428,10.57,2.0,1.0,2.0,6.0,2.0,1.0,4.0,3.0,5366.6,0.0,1.0,0.0,8414.0,0.0,0.0,0.0,1.0,0.0,0.0,12.0,0.0,30971.3,2.0,56.0
7429,5.68,2.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,4943.9,1.0,1.0,0.0,11885.0,1.0,1.0,0.0,0.0,1.0,1.0,26.0,0.0,29553.7,5.0,17.0
7430,9.52,1.0,3.0,1.0,3.0,1.0,0.0,3.0,3.0,19990.1,0.0,1.0,0.0,18859.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,53385.9,1.0,29.0
7431,9.83,1.0,1.0,2.0,8.0,3.0,0.0,3.0,2.0,11569.5,1.0,1.0,0.0,3884.0,1.0,1.0,1.0,1.0,2.0,0.0,7.0,0.0,39677.6,3.0,28.0
7432,10.04,1.0,1.0,1.0,2.0,2.0,2.0,2.0,3.0,2048.3,0.0,1.0,1.0,6492.0,2.0,0.0,0.0,1.0,0.0,0.0,6.0,0.0,88548.0,3.0,10.0
7433,11.92,2.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0,4811.4,1.0,1.0,0.0,5236.0,1.0,1.0,1.0,1.0,0.0,1.0,3.0,0.0,10703.3,0.0,35.0
7434,4.16,1.0,1.0,1.0,4.0,4.0,3.0,2.0,2.0,6966.1,1.0,1.0,1.0,10025.0,0.0,0.0,1.0,1.0,3.0,0.0,7.0,0.0,34411.5,2.0,42.0
7435,2.16,1.0,2.0,2.0,1.0,4.0,0.0,4.0,2.0,8567.7,0.0,1.0,0.0,7937.0,0.0,1.0,1.0,0.0,3.0,0.0,8.0,0.0,32373.4,2.0,21.0
7436,1.49,1.0,2.0,2.0,2.0,2.0,1.0,0.0,3.0,6404.7,0.0,1.0,0.0,13548.0,0.0,0.0,1.0,1.0,1.0,1.0,9.0,0.0,49695.9,3.0,41.0
7437,3.38,1.0,2.0,2.0,2.0,2.0,0.0,3.0,3.0,5714.2,1.0,1.0,0.0,11556.0,0.0,0.0,0.0,0.0,0.0,2.0,30.0,0.0,50973.4,2.287132740020752,22.0
